user,mode,dt,d_km,slope,t_a,t_b,lat_a,lng_a,lat_b,lng_b,near_frontier,reach_frac
2,transit,4.0,0.346,11.5,76.0,72.0,51.47979,-0.04411,51.4823,-0.04706,False,1.0
2,transit,4.0,0.32,12.5,44.0,48.0,51.55623,0.06536,51.55643,0.06998,False,1.0
2,transit,4.0,0.324,12.3,63.0,59.0,51.57431,-0.06278,51.57159,-0.06444,False,1.0
3,walking,4.0,0.346,11.5,82.0,86.0,51.56593,-0.07239,51.56844,-0.07534,False,0.302
3,walking,4.0,0.32,12.5,69.0,73.0,51.58077,0.02201,51.58098,0.02663,False,0.302
3,walking,4.0,0.324,12.4,69.0,65.0,51.58077,0.02201,51.57805,0.02035,False,0.302
3,walking,4.0,0.346,11.5,96.0,100.0,51.54958,-0.08235,51.5521,-0.08531,False,0.302
3,walking,4.0,0.32,12.5,56.0,60.0,51.55147,-0.04079,51.55126,-0.04541,False,0.302
0,cycling,4.0,0.346,11.5,94.0,98.0,51.53281,-0.10155,51.53532,-0.10451,False,0.677
0,cycling,4.0,0.324,12.3,101.0,97.0,51.5403,-0.16882,51.53758,-0.17048,False,0.677
3,walking,4.0,0.346,11.5,107.0,103.0,51.55189,-0.08993,51.54937,-0.08697,False,0.302
0,cycling,4.0,0.347,11.5,37.0,41.0,51.47295,-0.19175,51.47546,-0.19471,False,0.677
0,cycling,4.0,0.324,12.3,40.0,36.0,51.46569,-0.11992,51.46296,-0.12158,False,0.677
3,walking,4.0,0.346,11.6,75.0,71.0,51.53177,-0.00793,51.53428,-0.01088,False,0.302
3,walking,4.0,0.324,12.4,108.0,104.0,51.58472,0.05138,51.582,0.04971,False,0.302
1,cycling,4.0,0.32,12.5,115.0,119.0,51.5611,-0.00349,51.56131,0.00113,True,0.838
1,cycling,4.0,0.32,12.5,89.0,93.0,51.54037,-0.05206,51.54057,-0.04744,False,0.838
2,transit,4.0,0.32,12.5,30.0,26.0,51.55251,-0.01771,51.55272,-0.01309,False,1.0
2,transit,4.0,0.324,12.3,30.0,34.0,51.55251,-0.01771,51.54979,-0.01937,False,1.0
2,transit,4.0,0.324,12.3,45.0,41.0,51.51521,-0.02252,51.51794,-0.02086,False,1.0
0,cycling,4.0,0.32,12.5,91.0,87.0,51.50766,-0.07198,51.50745,-0.0766,False,0.677
0,cycling,4.0,0.324,12.3,66.0,70.0,51.50324,-0.11056,51.50597,-0.1089,False,0.677
3,walking,4.0,0.324,12.3,81.0,77.0,51.52925,-0.00498,51.53198,-0.00332,False,0.302
3,walking,4.0,0.324,12.3,81.0,85.0,51.52925,-0.00498,51.52653,-0.00664,False,0.302
0,cycling,4.0,0.347,11.5,101.0,97.0,51.5403,-0.16882,51.53779,-0.16586,False,0.677
0,cycling,4.0,0.346,11.5,101.0,105.0,51.5412,-0.09195,51.53868,-0.08899,False,0.677
3,walking,4.0,0.32,12.5,41.0,45.0,51.5479,-0.00257,51.54811,0.00204,False,0.302
3,walking,4.0,0.324,12.3,84.0,80.0,51.53031,-0.04024,51.53303,-0.03857,False,0.302
3,walking,4.0,0.32,12.5,79.0,75.0,51.53156,-0.01255,51.53177,-0.00793,False,0.302
3,walking,4.0,0.346,11.5,76.0,80.0,51.53555,-0.04153,51.53303,-0.03857,False,0.302
2,transit,4.0,0.32,12.5,40.0,36.0,51.57527,0.07702,51.57507,0.07241,False,1.0
2,transit,4.0,0.324,12.4,40.0,44.0,51.57527,0.07702,51.57799,0.07869,False,1.0
2,transit,4.0,0.32,12.5,51.0,47.0,51.49948,-0.07696,51.4997,-0.07234,False,1.0
3,walking,4.0,0.32,12.5,100.0,104.0,51.5818,0.0451,51.582,0.04971,False,0.302
0,cycling,4.0,0.321,12.5,116.0,120.0,51.55158,-0.21138,51.55179,-0.20676,True,0.677
0,cycling,4.0,0.324,12.3,116.0,120.0,51.55158,-0.21138,51.5543,-0.20973,True,0.677
3,walking,4.0,0.32,12.5,38.0,42.0,51.55607,0.00242,51.55627,0.00704,False,0.302
3,walking,4.0,0.324,12.4,63.0,67.0,51.57302,0.02625,51.57574,0.02792,False,0.302
3,walking,4.0,0.346,11.6,86.0,82.0,51.52632,-0.01126,51.52884,-0.01421,False,0.302
3,walking,4.0,0.346,11.6,65.0,61.0,51.57805,0.02035,51.58057,0.0174,False,0.302
0,cycling,4.0,0.324,12.3,102.0,98.0,51.53907,-0.13814,51.53635,-0.1398,False,0.677
3,walking,4.0,0.324,12.4,95.0,91.0,51.57928,0.04805,51.57656,0.04638,False,0.302
3,walking,4.0,0.324,12.3,107.0,103.0,51.54665,-0.08863,51.54937,-0.08697,False,0.302
0,cycling,4.0,0.324,12.3,52.0,48.0,51.47954,-0.10702,51.47682,-0.10868,False,0.677
3,walking,4.0,0.346,11.5,94.0,90.0,51.52737,-0.04651,51.52989,-0.04947,False,0.302
3,walking,4.0,0.32,12.5,48.0,52.0,51.58352,-0.0347,51.58332,-0.03932,False,0.302
2,transit,4.0,0.32,12.5,67.0,63.0,51.48124,-0.07012,51.48103,-0.07473,False,1.0
2,transit,4.0,0.324,12.3,47.0,51.0,51.55399,-0.04375,51.55671,-0.04209,False,1.0
2,transit,4.0,0.32,12.5,63.0,59.0,51.54707,-0.07939,51.54728,-0.07478,False,1.0
2,transit,4.0,0.346,11.5,63.0,67.0,51.54707,-0.07939,51.54958,-0.08235,False,1.0
2,transit,4.0,0.324,12.4,38.0,34.0,51.58873,0.02239,51.58601,0.02073,False,1.0
2,transit,4.0,0.347,11.5,84.0,80.0,51.41634,-0.15433,51.41885,-0.15729,False,1.0
1,cycling,4.0,0.324,12.3,57.0,61.0,51.51099,-0.11482,51.50827,-0.11648,False,0.838
2,transit,4.0,0.324,12.3,57.0,61.0,51.49506,-0.11553,51.49233,-0.11719,False,1.0
2,transit,4.0,0.324,12.3,44.0,40.0,51.5171,-0.03931,51.51983,-0.03765,False,1.0
3,walking,4.0,0.324,12.4,33.0,29.0,51.5676,-0.03544,51.57033,-0.03377,False,0.302
3,walking,4.0,0.32,12.5,78.0,74.0,51.57091,0.03844,51.57071,0.03382,False,0.302
0,cycling,4.0,0.32,12.5,57.0,53.0,51.49003,-0.10962,51.48982,-0.11424,False,0.677
0,cycling,4.0,0.321,12.5,22.0,18.0,51.42266,-0.13258,51.42245,-0.13719,False,0.677
3,walking,4.0,0.324,12.4,70.0,74.0,51.57322,0.03087,51.5705,0.0292,False,0.302
3,walking,4.0,0.346,11.6,70.0,74.0,51.57322,0.03087,51.57071,0.03382,False,0.302
3,walking,4.0,0.324,12.3,109.0,113.0,51.52274,0.02694,51.52002,0.02527,True,0.302
3,walking,4.0,0.324,12.3,95.0,99.0,51.54225,-0.06886,51.53952,-0.07052,False,0.302
3,walking,4.0,0.324,12.3,82.0,86.0,51.53513,-0.05076,51.5324,-0.05242,False,0.302
3,walking,4.0,0.32,12.5,100.0,96.0,51.58164,-0.07628,51.58185,-0.07166,False,0.302
3,walking,4.0,0.32,12.5,100.0,104.0,51.58164,-0.07628,51.58143,-0.0809,False,0.302
2,transit,4.0,0.324,12.3,71.0,67.0,51.48209,-0.05167,51.47936,-0.05333,False,1.0
2,transit,4.0,0.324,12.4,36.0,32.0,51.54097,0.02013,51.5437,0.02179,False,1.0
2,transit,4.0,0.324,12.4,44.0,40.0,51.54221,0.04781,51.53949,0.04614,False,1.0
1,cycling,4.0,0.32,12.5,74.0,78.0,51.55461,-0.08827,51.55482,-0.08365,False,0.838
1,cycling,4.0,0.346,11.5,74.0,70.0,51.55461,-0.08827,51.55712,-0.09123,False,0.838
1,cycling,4.0,0.325,12.3,102.0,98.0,51.42072,-0.17408,51.42345,-0.17243,False,0.838
2,transit,4.0,0.324,12.4,26.0,30.0,51.55524,-0.01605,51.55251,-0.01771,False,1.0
0,cycling,4.0,0.32,12.5,105.0,101.0,51.54098,-0.09657,51.5412,-0.09195,False,0.677
0,cycling,4.0,0.324,12.3,105.0,101.0,51.54098,-0.09657,51.53826,-0.09823,False,0.677
0,cycling,4.0,0.324,12.3,80.0,84.0,51.51948,-0.21738,51.52221,-0.21573,False,0.677
3,walking,4.0,0.324,12.3,92.0,96.0,51.57913,-0.07332,51.58185,-0.07166,False,0.302
3,walking,4.0,0.32,12.5,46.0,42.0,51.5808,-0.03636,51.58101,-0.03174,False,0.302
3,walking,4.0,0.32,12.5,117.0,113.0,51.52023,0.02988,51.52002,0.02527,True,0.302
3,walking,4.0,0.324,12.3,117.0,113.0,51.52023,0.02988,51.52295,0.03155,True,0.302
2,transit,4.0,0.324,12.4,35.0,31.0,51.54139,0.02936,51.54411,0.03102,False,1.0
2,transit,4.0,0.32,12.5,46.0,50.0,51.55357,-0.05298,51.55378,-0.04836,False,1.0
2,transit,4.0,0.324,12.3,37.0,33.0,51.55482,-0.02528,51.5521,-0.02694,False,1.0
3,walking,4.0,0.324,12.4,48.0,52.0,51.58059,-0.04098,51.58332,-0.03932,False,0.302
0,cycling,4.0,0.346,11.5,108.0,112.0,51.54643,-0.09325,51.54895,-0.09621,True,0.677
3,walking,4.0,0.32,12.5,113.0,109.0,51.56398,0.06113,51.56378,0.05652,True,0.302
3,walking,4.0,0.32,12.5,56.0,52.0,51.58311,-0.04394,51.58332,-0.03932,False,0.302
3,walking,4.0,0.324,12.4,54.0,58.0,51.58604,-0.03765,51.58876,-0.03599,False,0.302
3,walking,4.0,0.324,12.3,114.0,110.0,51.53386,-0.07846,51.53659,-0.0768,True,0.302
3,walking,4.0,0.346,11.6,118.0,114.0,51.57486,0.06779,51.57738,0.06485,True,0.302
3,walking,4.0,0.346,11.5,79.0,75.0,51.53282,-0.04319,51.53534,-0.04615,False,0.302
3,walking,4.0,0.32,12.5,109.0,113.0,51.52274,0.02694,51.52295,0.03155,True,0.302
0,cycling,4.0,0.324,12.3,104.0,100.0,51.51647,-0.05316,51.51375,-0.05482,False,0.677
3,walking,4.0,0.346,11.6,105.0,109.0,51.56629,0.05357,51.56378,0.05652,False,0.302
3,walking,4.0,0.346,11.6,105.0,101.0,51.56629,0.05357,51.56881,0.05062,False,0.302
3,walking,4.0,0.324,12.3,89.0,93.0,51.52821,-0.02805,51.52549,-0.02971,False,0.302
0,cycling,4.0,0.346,11.5,104.0,100.0,51.5395,-0.1289,51.53699,-0.12594,False,0.677
2,transit,4.0,0.321,12.5,86.0,82.0,51.41383,-0.15138,51.41361,-0.15599,False,1.0
2,transit,4.0,0.321,12.5,78.0,74.0,51.47797,-0.19767,51.47775,-0.20229,False,1.0
1,cycling,4.0,0.32,12.5,83.0,87.0,51.49424,-0.07566,51.49445,-0.07105,False,0.838
2,transit,4.0,0.324,12.3,58.0,54.0,51.51977,-0.15436,51.51704,-0.15602,False,1.0
3,walking,4.0,0.346,11.5,89.0,93.0,51.528,-0.03267,51.52549,-0.02971,False,0.302
3,walking,4.0,0.32,12.5,73.0,77.0,51.58098,0.02663,51.58118,0.03125,False,0.302
0,cycling,4.0,0.324,12.3,53.0,57.0,51.48479,-0.10832,51.48751,-0.10666,False,0.677
3,walking,4.0,0.324,12.4,67.0,63.0,51.54328,0.01256,51.54601,0.01423,False,0.302
3,walking,4.0,0.346,11.5,93.0,89.0,51.52569,-0.0251,51.52821,-0.02805,False,0.302
3,walking,4.0,0.324,12.4,113.0,109.0,51.57194,0.06151,51.56922,0.05985,True,0.302
0,cycling,4.0,0.324,12.3,102.0,98.0,51.54282,-0.17179,51.54009,-0.17344,False,0.677
3,walking,4.0,0.346,11.6,23.0,19.0,51.56509,-0.03248,51.56257,-0.02953,False,0.302
0,cycling,4.0,0.321,12.5,91.0,87.0,51.52472,-0.21869,51.52494,-0.21407,False,0.677
2,transit,4.0,0.32,12.5,58.0,62.0,51.54455,-0.07644,51.54476,-0.07182,False,1.0
1,cycling,4.0,0.325,12.3,102.0,106.0,51.4361,-0.12892,51.43337,-0.13057,False,0.838
2,transit,4.0,0.346,11.5,58.0,62.0,51.54455,-0.07644,51.54204,-0.07348,False,1.0
2,transit,4.0,0.325,12.3,75.0,79.0,51.43021,-0.14145,51.42748,-0.1431,False,1.0
2,transit,4.0,0.347,11.5,75.0,79.0,51.43021,-0.14145,51.42769,-0.13849,False,1.0
0,cycling,4.0,0.346,11.5,73.0,69.0,51.4867,-0.0668,51.48921,-0.06975,False,0.677
3,walking,4.0,0.346,11.5,90.0,86.0,51.52989,-0.04947,51.5324,-0.05242,False,0.302
3,walking,4.0,0.324,12.3,91.0,95.0,51.52715,0.0072,51.52443,0.00553,False,0.302
3,walking,4.0,0.324,12.3,81.0,77.0,51.52946,-0.00037,51.53218,0.0013,False,0.302
3,walking,4.0,0.346,11.6,81.0,77.0,51.52946,-0.00037,51.53198,-0.00332,False,0.302
3,walking,4.0,0.324,12.4,77.0,73.0,51.58118,0.03125,51.57846,0.02958,False,0.302
3,walking,4.0,0.346,11.6,110.0,114.0,51.58241,0.05895,51.5799,0.0619,True,0.302
3,walking,4.0,0.346,11.6,39.0,43.0,51.55985,-0.03119,51.55734,-0.02823,False,0.302
0,cycling,4.0,0.325,12.3,28.0,32.0,51.42037,-0.12502,51.4231,-0.12336,False,0.677
0,cycling,4.0,0.324,12.3,57.0,53.0,51.49205,-0.18016,51.48932,-0.18182,False,0.677
3,walking,4.0,0.346,11.5,91.0,95.0,51.5259,-0.02049,51.52339,-0.01753,False,0.302
3,walking,4.0,0.32,12.5,115.0,119.0,51.52316,0.03616,51.52336,0.04077,True,0.302
2,transit,4.0,0.347,11.5,67.0,71.0,51.46124,-0.15849,51.45873,-0.15553,False,1.0
2,transit,4.0,0.347,11.5,59.0,63.0,51.46253,-0.13081,51.46002,-0.12785,False,1.0
2,transit,4.0,0.346,11.6,28.0,32.0,51.56864,-0.01235,51.57116,-0.0153,False,1.0
1,cycling,4.0,0.324,12.3,71.0,75.0,51.46627,-0.16441,51.46354,-0.16606,False,0.838
2,transit,4.0,0.32,12.5,68.0,64.0,51.47831,-0.07639,51.47852,-0.07178,False,1.0
3,walking,4.0,0.32,12.5,42.0,46.0,51.55627,0.00704,51.55648,0.01165,False,0.302
0,cycling,4.0,0.347,11.5,57.0,61.0,51.495,-0.17389,51.49751,-0.17685,False,0.677
0,cycling,4.0,0.325,12.3,29.0,25.0,51.4654,-0.18286,51.46267,-0.18452,False,0.677
0,cycling,4.0,0.324,12.3,53.0,49.0,51.45188,-0.07453,51.44915,-0.07618,False,0.677
3,walking,4.0,0.32,12.5,87.0,91.0,51.52674,-0.00203,51.52694,0.00258,False,0.302
3,walking,4.0,0.324,12.3,120.0,116.0,51.53365,-0.08308,51.53638,-0.08142,True,0.302
0,cycling,4.0,0.324,12.3,108.0,112.0,51.54622,-0.09787,51.54895,-0.09621,True,0.677
0,cycling,4.0,0.324,12.3,109.0,105.0,51.54109,-0.20876,51.53837,-0.21042,True,0.677
3,walking,4.0,0.32,12.5,100.0,96.0,51.52129,-0.00535,51.52108,-0.00997,False,0.302
3,walking,4.0,0.346,11.5,93.0,89.0,51.5236,-0.01292,51.52611,-0.01587,False,0.302
2,transit,4.0,0.32,12.5,36.0,40.0,51.52004,-0.03304,51.51983,-0.03765,False,1.0
2,transit,4.0,0.324,12.3,36.0,32.0,51.52004,-0.03304,51.52276,-0.03138,False,1.0
2,transit,4.0,0.346,11.5,36.0,32.0,51.52004,-0.03304,51.52255,-0.03599,False,1.0
2,transit,4.0,0.346,11.5,50.0,46.0,51.53156,-0.07089,51.52905,-0.06793,False,1.0
2,transit,4.0,0.324,12.3,53.0,57.0,51.52207,-0.16194,51.51934,-0.1636,False,1.0
2,transit,4.0,0.347,11.5,53.0,57.0,51.52207,-0.16194,51.51955,-0.15898,False,1.0
2,transit,4.0,0.347,11.5,64.0,60.0,51.54784,-0.17772,51.54533,-0.17475,False,1.0
2,transit,4.0,0.32,12.5,53.0,57.0,51.49048,-0.04208,51.49069,-0.03747,False,1.0
2,transit,4.0,0.346,11.5,53.0,49.0,51.49048,-0.04208,51.49299,-0.04503,False,1.0
3,walking,4.0,0.32,12.5,95.0,99.0,51.52443,0.00553,51.52464,0.01015,False,0.302
3,walking,4.0,0.346,11.6,95.0,91.0,51.52443,0.00553,51.52694,0.00258,False,0.302
0,cycling,4.0,0.347,11.5,19.0,15.0,51.41885,-0.15729,51.42137,-0.16025,False,0.677
0,cycling,4.0,0.324,12.3,57.0,61.0,51.495,-0.17389,51.49773,-0.17223,False,0.677
3,walking,4.0,0.32,12.5,109.0,105.0,51.51877,-0.0024,51.51857,-0.00702,False,0.302
3,walking,4.0,0.324,12.3,109.0,113.0,51.51877,-0.0024,51.51605,-0.00407,True,0.302
0,cycling,4.0,0.347,11.5,12.0,8.0,51.44191,-0.17468,51.4394,-0.17173,False,0.677
3,walking,4.0,0.324,12.4,51.0,55.0,51.58373,-0.03008,51.58645,-0.02841,False,0.302
3,walking,4.0,0.346,11.6,51.0,55.0,51.58373,-0.03008,51.58625,-0.03303,False,0.302
2,transit,4.0,0.32,12.5,40.0,36.0,51.51773,-0.02547,51.51752,-0.03008,False,1.0
2,transit,4.0,0.324,12.3,63.0,59.0,51.55,-0.07312,51.54728,-0.07478,False,1.0
2,transit,4.0,0.321,12.5,72.0,76.0,51.43251,-0.14902,51.43272,-0.14441,False,1.0
2,transit,4.0,0.321,12.5,80.0,84.0,51.41612,-0.15894,51.41634,-0.15433,False,1.0
2,transit,4.0,0.346,11.5,39.0,35.0,51.51521,-0.08085,51.51772,-0.0838,False,1.0
2,transit,4.0,0.32,12.5,48.0,44.0,51.51393,-0.10854,51.51415,-0.10393,False,1.0
0,cycling,4.0,0.346,11.5,100.0,96.0,51.50599,-0.05057,51.50851,-0.05352,False,0.677
3,walking,4.0,0.32,12.5,109.0,105.0,51.56922,0.05985,51.56901,0.05523,False,0.302
3,walking,4.0,0.346,11.6,109.0,113.0,51.56922,0.05985,51.5667,0.0628,True,0.302
3,walking,4.0,0.346,11.6,58.0,62.0,51.56485,0.02126,51.56234,0.02421,False,0.302
3,walking,4.0,0.346,11.6,43.0,39.0,51.56968,0.01074,51.57219,0.00779,False,0.302
3,walking,4.0,0.324,12.3,117.0,113.0,51.56739,-0.09845,51.57012,-0.09678,True,0.302
3,walking,4.0,0.32,12.5,120.0,116.0,51.53617,-0.08604,51.53638,-0.08142,True,0.302
0,cycling,4.0,0.347,11.5,71.0,67.0,51.50605,-0.22104,51.50354,-0.21807,False,0.677
3,walking,4.0,0.346,11.6,92.0,88.0,51.57112,0.04305,51.5686,0.046,False,0.302
3,walking,4.0,0.32,12.5,82.0,86.0,51.53764,-0.05372,51.53743,-0.05833,False,0.302
3,walking,4.0,0.346,11.5,102.0,98.0,51.52066,-0.01919,51.52318,-0.02215,False,0.302
3,walking,4.0,0.32,12.5,100.0,104.0,51.52505,0.01937,51.52484,0.01476,False,0.302
2,transit,4.0,0.324,12.3,66.0,70.0,51.48061,-0.08396,51.47788,-0.08562,False,1.0
2,transit,4.0,0.321,12.5,92.0,96.0,51.41426,-0.14216,51.41404,-0.14677,True,1.0
1,cycling,4.0,0.347,11.5,101.0,97.0,51.42323,-0.17704,51.42575,-0.18,False,0.838
1,cycling,4.0,0.324,12.3,20.0,24.0,51.53987,-0.17806,51.5426,-0.17641,False,0.838
2,transit,4.0,0.324,12.3,81.0,85.0,51.45103,-0.09297,51.4483,-0.09463,False,1.0
2,transit,4.0,0.347,11.5,81.0,77.0,51.45103,-0.09297,51.45354,-0.09592,False,1.0
2,transit,4.0,0.321,12.5,77.0,81.0,51.43064,-0.13223,51.43085,-0.12762,False,1.0
2,transit,4.0,0.321,12.5,77.0,73.0,51.43064,-0.13223,51.43042,-0.13684,False,1.0
2,transit,4.0,0.32,12.5,24.0,20.0,51.5571,0.0255,51.55689,0.02088,False,1.0
2,transit,4.0,0.32,12.5,54.0,58.0,51.50138,-0.03544,51.50159,-0.03082,False,1.0
3,walking,4.0,0.324,12.3,65.0,69.0,51.53721,-0.00461,51.53449,-0.00627,False,0.302
2,transit,4.0,0.324,12.3,57.0,61.0,51.49629,-0.14619,51.49356,-0.14785,False,1.0
2,transit,4.0,0.347,11.5,57.0,61.0,51.49629,-0.14619,51.4988,-0.14915,False,1.0
2,transit,4.0,0.32,12.5,66.0,70.0,51.48061,-0.08396,51.48082,-0.07934,False,1.0
0,cycling,4.0,0.324,12.3,87.0,91.0,51.52458,-0.16491,51.52731,-0.16325,False,0.677
3,walking,4.0,0.324,12.3,82.0,86.0,51.54016,-0.05667,51.53743,-0.05833,False,0.302
0,cycling,4.0,0.347,11.5,102.0,106.0,51.52953,-0.22925,51.53204,-0.23222,False,0.677
3,walking,4.0,0.324,12.4,43.0,39.0,51.58143,-0.0225,51.5787,-0.02417,False,0.302
3,walking,4.0,0.32,12.5,101.0,105.0,51.56881,0.05062,51.56901,0.05523,False,0.302
0,cycling,4.0,0.324,12.3,69.0,65.0,51.50345,-0.10595,51.50073,-0.1076,False,0.677
0,cycling,4.0,0.32,12.5,60.0,64.0,51.46803,-0.06919,51.46825,-0.06458,False,0.677
0,cycling,4.0,0.324,12.3,87.0,91.0,51.52544,-0.14643,51.52816,-0.14477,False,0.677
0,cycling,4.0,0.32,12.5,108.0,104.0,51.53429,-0.06923,51.53407,-0.07384,False,0.677
0,cycling,4.0,0.346,11.5,96.0,100.0,51.53302,-0.09693,51.5305,-0.09397,False,0.677
3,walking,4.0,0.32,12.5,96.0,100.0,51.52108,-0.00997,51.52087,-0.01458,False,0.302
3,walking,4.0,0.346,11.5,84.0,80.0,51.53052,-0.03562,51.53303,-0.03857,False,0.302
0,cycling,4.0,0.324,12.3,106.0,102.0,51.5418,-0.13648,51.53907,-0.13814,False,0.677
2,transit,4.0,0.347,11.5,56.0,60.0,51.49313,-0.15708,51.49062,-0.15412,False,1.0
1,cycling,4.0,0.347,11.5,89.0,93.0,51.46194,-0.08634,51.45943,-0.08339,False,0.838
2,transit,4.0,0.32,12.5,54.0,50.0,51.5697,-0.04763,51.56991,-0.04301,False,1.0
2,transit,4.0,0.347,11.5,73.0,69.0,51.47992,-0.15613,51.4774,-0.15317,False,1.0
2,transit,4.0,0.32,12.5,26.0,30.0,51.57409,-0.00902,51.5743,-0.0044,False,1.0
2,transit,4.0,0.346,11.6,26.0,30.0,51.57409,-0.00902,51.5766,-0.01197,False,1.0
3,walking,4.0,0.346,11.5,57.0,53.0,51.56132,-0.05723,51.55881,-0.05428,False,0.302
0,cycling,4.0,0.32,12.5,62.0,66.0,51.5003,-0.11683,51.50009,-0.12145,False,0.677
0,cycling,4.0,0.347,11.5,62.0,66.0,51.5003,-0.11683,51.50281,-0.11979,False,0.677
3,walking,4.0,0.32,12.5,84.0,88.0,51.5684,0.04139,51.5686,0.046,False,0.302
3,walking,4.0,0.346,11.6,39.0,43.0,51.5787,-0.02417,51.58122,-0.02712,False,0.302
3,walking,4.0,0.346,11.6,92.0,88.0,51.56609,0.04895,51.5686,0.046,False,0.302
3,walking,4.0,0.346,11.6,113.0,117.0,51.51605,-0.00407,51.51353,-0.00111,True,0.302
0,cycling,4.0,0.32,12.5,120.0,116.0,51.52045,-0.02381,51.52025,-0.02842,True,0.677
0,cycling,4.0,0.325,12.3,19.0,15.0,51.41864,-0.1619,51.42137,-0.16025,False,0.677
3,walking,4.0,0.346,11.5,81.0,77.0,51.53072,-0.03101,51.53324,-0.03396,False,0.302
3,walking,4.0,0.346,11.6,39.0,43.0,51.57933,-0.01031,51.58184,-0.01327,False,0.302
0,cycling,4.0,0.324,12.3,120.0,116.0,51.55482,-0.08365,51.5521,-0.08531,True,0.677
0,cycling,4.0,0.347,11.5,110.0,106.0,51.54382,-0.2071,51.54131,-0.20414,True,0.677
4,cycling,4.0,0.32,12.5,72.0,76.0,51.54267,-0.05963,51.54246,-0.06424,False,0.547
2,transit,4.0,0.324,12.3,68.0,72.0,51.48503,-0.0454,51.4823,-0.04706,False,1.0
2,transit,4.0,0.346,11.5,48.0,44.0,51.5565,-0.0467,51.55902,-0.04966,False,1.0
2,transit,4.0,0.324,12.3,50.0,54.0,51.56698,-0.04929,51.5697,-0.04763,False,1.0
3,walking,4.0,0.324,12.4,39.0,43.0,51.57219,0.00779,51.57492,0.00945,False,0.302
0,cycling,4.0,0.346,11.5,66.0,70.0,51.48649,-0.07141,51.48397,-0.06846,False,0.677
3,walking,4.0,0.324,12.4,55.0,59.0,51.58625,-0.03303,51.58897,-0.03137,False,0.302
3,walking,4.0,0.346,11.5,111.0,115.0,51.57284,-0.09512,51.57535,-0.09808,True,0.302
3,walking,4.0,0.32,12.5,97.0,93.0,51.52401,-0.00369,51.5238,-0.00831,False,0.302
3,walking,4.0,0.32,12.5,116.0,112.0,51.52862,-0.07716,51.52883,-0.07255,True,0.302
3,walking,4.0,0.324,12.4,47.0,43.0,51.57764,0.01111,51.57492,0.00945,False,0.302
3,walking,4.0,0.32,12.5,113.0,117.0,51.52632,-0.06959,51.52611,-0.07421,True,0.302
3,walking,4.0,0.32,12.5,39.0,43.0,51.57219,0.00779,51.5724,0.0124,False,0.302
4,cycling,4.0,0.32,12.5,87.0,91.0,51.48901,-0.01607,51.4888,-0.02068,False,0.547
4,cycling,4.0,0.324,12.3,87.0,91.0,51.48901,-0.01607,51.48629,-0.01773,False,0.547
4,cycling,4.0,0.324,12.3,69.0,73.0,51.50536,-0.0061,51.50264,-0.00776,False,0.547
0,cycling,4.0,0.324,12.3,100.0,96.0,51.51123,-0.05186,51.50851,-0.05352,False,0.677
0,cycling,4.0,0.321,12.5,89.0,85.0,51.52307,-0.19725,51.52329,-0.19262,False,0.677
0,cycling,4.0,0.324,12.3,59.0,63.0,51.49045,-0.10039,51.49318,-0.09873,False,0.677
4,cycling,4.0,0.324,12.3,61.0,57.0,51.50913,0.01862,51.51185,0.02028,False,0.547
4,cycling,4.0,0.32,12.5,88.0,92.0,51.49153,-0.01902,51.49132,-0.02363,False,0.547
4,cycling,4.0,0.32,12.5,16.0,12.0,51.56793,0.09048,51.56772,0.08587,False,0.547
2,transit,4.0,0.325,12.3,72.0,76.0,51.42999,-0.14606,51.43272,-0.14441,False,1.0
1,cycling,4.0,0.347,11.5,76.0,72.0,51.46397,-0.15683,51.46649,-0.15979,False,0.838
2,transit,4.0,0.347,11.5,61.0,65.0,51.53463,-0.17676,51.53715,-0.17972,False,1.0
2,transit,4.0,0.32,12.5,64.0,60.0,51.53592,-0.14904,51.53613,-0.14442,False,1.0
2,transit,4.0,0.347,11.5,64.0,60.0,51.53592,-0.14904,51.53341,-0.14608,False,1.0
2,transit,4.0,0.324,12.3,35.0,39.0,51.52234,-0.0406,51.51962,-0.04227,False,1.0
3,walking,4.0,0.346,11.6,59.0,55.0,51.58897,-0.03137,51.58645,-0.02841,False,0.302
4,cycling,4.0,0.346,11.6,16.0,20.0,51.56249,0.08715,51.55997,0.09009,False,0.547
4,cycling,4.0,0.346,11.6,16.0,12.0,51.56249,0.08715,51.565,0.0842,False,0.547
4,cycling,4.0,0.324,12.4,17.0,13.0,51.56337,0.04729,51.56609,0.04895,False,0.547
4,cycling,4.0,0.324,12.4,17.0,21.0,51.56337,0.04729,51.56065,0.04562,False,0.547
4,cycling,4.0,0.32,12.5,68.0,72.0,51.51815,-0.01624,51.51794,-0.02086,False,0.547
4,cycling,4.0,0.346,11.5,68.0,72.0,51.51815,-0.01624,51.52066,-0.01919,False,0.547
1,cycling,4.0,0.346,11.5,93.0,89.0,51.54057,-0.04744,51.54309,-0.05039,False,0.838
2,transit,4.0,0.346,11.5,52.0,48.0,51.56383,-0.06019,51.56132,-0.05723,False,1.0
2,transit,4.0,0.346,11.5,52.0,56.0,51.56383,-0.06019,51.56635,-0.06315,False,1.0
4,cycling,4.0,0.32,12.5,64.0,68.0,51.57473,-0.05354,51.57494,-0.04892,False,0.547
