idx,lat,lng,driving_o0,cycling_o0,transit_o0,walking_o0,driving_o1,driving_o2,driving_o3,n_modes_anom,n_origins_anom
1868,51.50511,-0.12737,1.5,0.5,1.5,,1.0,1.0,0.5,0,0
1869,51.51396,-0.0502,1.5,3.5,0.0,,1.5,0.0,0.0,0,0
1870,51.49633,-0.08785,-0.5,1.5,0.5,,-1.5,0.0,0.0,0,0
1871,51.47826,-0.13471,5.0,4.5,5.0,11.0,2.0,1.0,1.5,1,0
1872,51.4976,-0.06016,0.0,0.5,-3.0,,0.5,-0.5,-0.5,0,0
1873,51.48377,-0.01478,-3.5,-10.0,1.0,,2.0,0.5,1.0,0,0
1874,51.47997,-0.0978,1.0,0.0,0.5,,1.0,-0.5,0.0,0,0
1875,51.49024,-0.10501,-1.5,2.0,-4.5,,-0.5,0.0,-1.0,0,0
1876,51.46232,-0.13542,-1.0,1.5,-6.5,-1.5,-1.0,-1.5,-1.5,0,0
1877,51.56732,0.07664,1.0,,5.0,,0.5,0.5,0.5,0,0
1878,51.4858,-0.14358,0.0,1.5,-1.0,5.0,-1.0,0.5,0.0,0,0
1879,51.4636,-0.10774,-1.0,0.0,-0.5,-2.5,-1.0,-0.5,-1.0,0,0
1880,51.55062,-0.00091,0.5,,0.0,,-0.5,0.5,-0.5,0,0
1881,51.5389,-0.02602,-0.5,,2.0,,1.5,0.0,0.5,0,0
1882,51.54015,0.00167,1.5,,0.5,,3.5,1.5,1.5,0,0
1883,51.58541,-0.05151,-3.0,,0.5,,-3.0,-2.5,-2.5,0,0
1884,51.58666,-0.02379,1.5,,0.0,,2.0,1.0,0.5,0,0
1885,51.43926,-0.11804,-3.0,-1.5,-1.5,-1.5,-1.0,0.0,0.5,0,0
1886,51.52629,0.04705,0.0,,3.5,,0.0,0.5,0.5,0,0
1887,51.57117,-0.07368,-1.0,,-2.0,,-1.0,1.0,0.5,0,0
1888,51.5504,-0.12226,-1.0,-0.5,-1.5,,-2.5,-2.0,-0.5,0,0
1889,51.54162,-0.08271,1.0,0.0,-1.0,,0.5,0.5,0.5,0,0
1890,51.43732,-0.15954,-1.0,0.0,-3.0,-3.0,-1.0,2.0,1.0,0,0
1891,51.51164,0.01567,2.5,,0.5,,2.5,1.0,2.0,0,0
1892,51.48386,-0.18513,-1.0,-2.0,-2.5,-4.0,-0.5,0.0,-1.0,0,0
1893,51.50725,-0.02289,-0.5,-1.0,1.5,,-0.5,0.0,-1.0,0,0
1894,51.47186,-0.21483,1.5,2.0,4.5,4.0,0.0,1.5,2.0,0,0
1895,51.5372,-0.12132,-0.5,1.0,1.0,,0.0,-1.0,0.0,0,0
1896,51.5164,-0.16988,-0.5,-2.0,3.5,,0.5,-1.0,-1.0,0,0
1897,51.50763,-0.13033,0.5,0.5,-1.0,,1.0,-1.5,-1.5,0,0
1898,51.51165,-0.04263,-2.0,-2.0,-5.0,,-2.0,0.0,-0.5,0,0
1899,51.49088,-0.09116,0.5,0.5,0.5,,0.5,0.5,1.0,0,0
1900,51.4953,-0.0526,0.0,1.5,0.0,,-1.5,-0.5,-1.5,0,0
1901,51.47767,-0.09023,0.0,0.5,2.5,,-1.0,0.5,0.5,0,0
1902,51.45686,-0.13873,1.5,1.0,5.5,-1.0,1.5,2.0,1.0,0,0
1903,51.51227,-0.08712,0.5,-0.5,-5.5,,0.5,2.0,1.5,0,0
1904,51.4613,-0.10017,0.5,1.0,-1.5,3.5,0.0,0.0,1.0,0,0
1905,51.54831,0.00666,1.5,,0.5,,3.5,2.5,3.0,0,0
1906,51.53784,0.00924,-1.5,,0.5,,0.0,-1.5,-1.0,0,0
1907,51.53779,-0.16586,0.5,-1.0,5.5,,0.5,0.5,-1.0,0,0
1908,51.52423,-0.0574,0.0,0.0,-1.0,,0.5,0.5,0.0,0,0
1909,51.53334,-0.20448,0.0,1.5,-4.5,,-0.5,-1.0,-0.5,0,0
1910,51.51981,-0.09599,2.0,0.0,1.0,,1.0,0.0,0.0,0,0
1911,51.55415,-0.15591,0.0,0.5,-0.5,,0.0,-1.0,-2.0,0,0
1912,51.58435,-0.01622,0.5,,-3.5,,-0.5,-0.5,0.0,0,0
1913,51.54533,-0.17475,-0.5,1.5,-4.0,,0.0,1.0,0.0,0,0
1914,51.56572,-0.07701,0.5,,4.0,,0.0,0.5,0.0,0,0
1915,51.5481,-0.11468,-2.0,-2.0,-0.5,,-1.0,-3.0,-2.0,0,0
1916,51.43502,-0.15197,-1.0,-1.0,-1.0,-1.0,0.0,0.5,-0.5,0,0
1917,51.50081,-0.21973,0.0,1.0,-1.5,,-1.0,-1.0,0.0,0,0
1918,51.48157,-0.17755,1.0,0.0,1.0,5.0,0.5,-1.5,-2.0,0,0
1919,51.46956,-0.20725,-2.0,-1.5,-3.0,-2.5,-0.5,-1.5,-1.0,0,0
1920,51.53174,-0.12464,0.0,1.0,-2.0,,-1.0,0.0,0.5,0,0
1921,51.5141,-0.1623,-1.0,0.0,-3.5,,-1.0,-1.5,-1.5,0,0
1922,51.51417,-0.04559,0.0,-1.0,0.0,,0.0,-0.5,0.5,0,0
1923,51.49339,-0.09412,0.5,-0.5,-2.0,,1.0,-2.0,-2.0,0,0
1924,51.49781,-0.05555,1.0,0.5,-2.0,,1.0,-1.0,-1.0,0,0
1925,51.45427,-0.1941,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0,0
1926,51.56062,-0.18792,1.0,0.5,8.5,,0.5,1.0,1.0,0,0
1927,51.48084,-0.02105,0.5,0.0,-1.0,,0.0,-1.5,-1.0,0,0
1928,51.48018,-0.09318,0.0,-1.5,0.5,,0.0,-0.5,0.0,0,0
1929,51.45937,-0.14169,-3.0,-1.5,-1.0,-2.5,-2.0,-1.0,-2.0,0,0
1930,51.46382,-0.10313,0.0,-2.0,-1.5,-1.5,0.5,0.0,-0.5,0,0
1931,51.55083,0.00371,0.5,,1.5,,0.0,1.5,0.5,0,0
1932,51.5301,-0.04485,0.0,1.5,-2.5,,0.0,-1.0,-1.0,0,0
1933,51.54035,0.00628,0.5,,1.0,,-0.5,0.0,0.0,0,0
1934,51.58687,-0.01918,0.0,,-0.5,,-0.5,-2.0,-1.5,0,0
1935,51.56823,-0.07996,-0.5,,1.0,,-0.5,-0.5,0.0,0,0
1936,51.55062,-0.11765,1.0,-2.0,-4.5,,0.0,1.5,0.0,0,0
1937,51.58308,0.01444,0.0,,-4.0,,-1.0,-0.5,-1.0,0,0
1938,51.55189,-0.08993,2.0,1.5,2.5,,2.0,1.5,2.5,0,0
1939,51.57178,-0.11823,1.0,,-1.5,,0.5,0.0,0.0,0,0
1940,51.57677,0.051,-1.0,,-3.0,,-1.0,-1.0,-1.0,0,0
1941,51.56736,-0.15687,-0.5,,5.5,,-0.5,-1.0,-0.5,0,0
1942,51.57553,0.0233,0.0,,1.5,,1.0,-0.5,0.5,0,0
1943,51.43754,-0.15493,0.0,-1.5,-1.0,-1.5,-0.5,-1.0,-0.5,0,0
1944,51.40793,-0.16391,-1.0,3.5,-6.0,0.0,-1.0,-1.0,-0.5,0,0
1945,51.48408,-0.18051,0.0,6.0,1.0,7.5,1.0,1.5,1.5,0,0
1946,51.47208,-0.21021,0.0,0.5,-2.5,2.0,-1.0,0.0,-1.0,0,0
1947,51.53426,-0.1276,0.0,-0.5,0.5,,-1.5,0.0,0.0,0,0
1948,51.51661,-0.16526,0.0,0.0,1.5,,-1.0,0.5,0.5,0,0
1949,51.5179,-0.13755,-1.0,-1.5,2.5,,0.0,1.0,0.0,0,0
1950,51.49109,-0.08655,0.0,0.5,2.0,,0.0,0.0,-1.0,0,0
1951,51.49236,-0.05887,-0.5,-1.5,-0.5,,0.0,-0.5,0.0,0,0
1952,51.56442,-0.16315,5.5,,5.0,,6.5,3.0,3.5,0,0
1953,51.45707,-0.13412,-1.5,-1.5,-0.5,-1.0,-0.5,0.5,0.5,0,0
1954,51.45836,-0.10644,1.0,1.5,2.0,1.0,1.0,1.0,0.5,0,0
1955,51.54538,0.00038,-1.0,,-1.0,,0.0,0.0,-0.5,0,0
1956,51.52779,-0.03728,0.0,1.0,-3.5,,-1.0,0.5,0.5,0,0
1957,51.56593,-0.07239,-1.0,,-2.0,,-1.5,-1.0,-0.5,0,0
1958,51.54516,-0.12096,-1.5,-1.5,0.0,,-1.5,-2.0,-0.5,0,0
1959,51.58077,0.02201,-0.5,,-2.5,,-1.0,-0.5,-1.0,0,0
1960,51.54958,-0.08235,2.0,-0.5,4.0,,1.5,3.5,2.0,0,0
1961,51.54296,-0.2256,-0.5,-1.5,-2.5,,-0.5,0.0,-1.0,0,0
1962,51.43207,-0.15824,-1.0,-1.0,-3.0,-3.0,-1.0,-1.0,-1.0,0,0
1963,51.55272,-0.01309,-0.5,,6.5,,-0.5,1.0,0.0,0,0
1964,51.47862,-0.18382,-2.0,0.0,-1.5,-1.0,0.0,-0.5,-1.5,0,0
1965,51.55147,-0.04079,-1.0,,2.5,,-1.0,-1.0,-0.5,0,0
1966,51.53196,-0.12002,0.0,1.0,-2.5,,-0.5,-2.0,-2.5,0,0
1967,51.56906,-0.00311,1.0,,2.5,,0.0,0.5,-1.0,0,0
1968,51.51115,-0.16857,1.0,-0.5,1.0,,1.5,1.5,1.5,0,0
1969,51.56781,-0.03082,-1.0,,-2.0,,-1.0,0.0,-1.5,0,0
1970,51.5156,-0.12997,-1.0,1.0,-5.0,,-2.0,-1.0,-1.5,0,0
1971,51.49361,-0.0895,1.5,-0.5,1.5,,0.5,-1.5,-1.0,0,0
1972,51.49488,-0.06182,0.5,2.5,-2.0,,-1.0,-0.5,0.0,0,0
1973,51.55768,-0.1942,0.0,-2.0,-1.5,,-0.5,-1.0,-0.5,0,0
1974,51.56212,-0.15556,0.0,,-1.5,,1.0,0.0,0.0,0,0
1975,51.48056,-0.14228,-0.5,0.0,-3.5,0.5,0.0,-2.0,-1.0,0,0
1976,51.47136,-0.112,-2.0,-1.5,0.0,-5.0,-1.0,0.0,-1.0,0,0
1977,51.47927,-0.16997,0.0,0.0,-1.0,1.0,-1.0,-1.0,-0.5,0,0
1978,51.45959,-0.13707,-0.5,3.0,0.5,1.5,0.0,1.0,1.5,0,0
1979,51.49254,-0.11258,0.5,-1.0,-0.5,,1.0,1.0,1.0,0,0
1980,51.46088,-0.1094,-1.0,-0.5,-2.5,-0.5,-0.5,-1.5,-1.5,0,0
1981,51.57276,0.07997,0.5,,2.0,,0.0,0.0,-0.5,0,0
1982,51.49126,-0.14027,-0.5,-1.0,-1.0,,-0.5,0.0,-1.0,0,0
1983,51.5479,-0.00257,-1.0,,-3.5,,0.5,0.0,-1.0,0,0
1984,51.53031,-0.04024,-1.0,-1.5,-1.5,,0.0,-0.5,0.0,0,0
1985,51.53156,-0.01255,-2.0,,2.0,,-2.0,-2.0,-2.0,0,0
1986,51.56844,-0.07534,-0.5,,-2.0,,1.0,-1.0,-0.5,0,0
1987,51.446,-0.08706,-1.5,-0.5,1.0,-1.0,-1.0,0.0,-1.0,0,0
1988,51.54768,-0.12392,1.0,0.0,1.0,,1.5,1.0,1.0,0,0
1989,51.44472,-0.11473,0.0,0.0,3.0,0.5,0.0,-1.0,-1.0,0,0
1990,51.58329,0.01906,0.0,,-2.0,,-1.0,0.0,-1.5,0,0
1991,51.50347,0.01068,4.5,3.0,-7.0,,2.0,4.5,3.5,0,0
1992,51.5521,-0.08531,-2.0,1.5,-3.0,,-2.0,-1.0,-0.5,0,0
1993,51.50222,-0.01699,0.5,2.0,-3.5,,0.5,0.5,-0.5,0,0
1994,51.58452,0.04676,-0.5,,-1.5,,0.0,0.0,0.0,0,0
1995,51.51395,0.00811,0.0,,-5.5,,0.0,0.0,0.0,0,0
1996,51.43459,-0.1612,-0.5,-2.0,-3.5,-3.5,1.5,0.5,1.0,0,0
1997,51.5127,-0.01957,-1.5,0.0,-1.5,,-1.0,-1.0,-1.0,0,0
1998,51.4182,-0.17112,0.5,0.0,-6.0,1.5,0.0,1.0,1.0,0,0
1999,51.48114,-0.18678,0.5,2.0,1.0,1.5,-1.0,1.0,1.5,0,0
2000,51.46475,-0.19671,-0.5,1.0,5.0,2.5,-0.5,-0.5,0.5,0,0
2001,51.53447,-0.12298,0.0,1.5,-3.0,,-0.5,1.0,0.0,0,0
2002,51.51367,-0.17153,0.0,-0.5,-1.0,,-0.5,0.0,0.0,0,0
2003,51.51811,-0.13293,1.5,1.5,0.0,,0.0,1.5,1.0,0,0
2004,51.49257,-0.05426,1.5,-0.5,3.0,,2.5,2.5,2.5,0,0
2005,51.56019,-0.19717,-1.0,1.0,-4.5,,0.5,-2.0,-1.5,0,0
2006,51.56463,-0.15852,2.0,,2.5,,2.0,1.5,1.5,0,0
2007,51.51457,-0.09469,3.0,0.5,0.5,,0.0,1.5,1.0,0,0
2008,51.46906,-0.10443,0.0,0.0,3.0,2.0,-0.5,0.0,-0.5,0,0
2009,51.5133,-0.12239,1.5,-0.5,1.0,,1.5,0.5,1.0,0,0
2010,51.45857,-0.10183,0.5,5.5,5.0,5.0,-0.5,1.0,0.0,0,0
2011,51.53528,-0.1629,-1.5,-4.0,-2.5,,-0.5,-2.0,-1.5,0,0
2012,51.52653,-0.06498,-1.5,2.0,-4.5,,-1.5,-2.0,-1.0,0,0
2013,51.53083,-0.20152,0.5,0.5,0.5,,-1.0,-1.0,-1.0,0,0
2014,51.52526,-0.09267,-1.0,-1.0,-2.5,,-1.0,-1.0,-0.5,0,0
2015,51.55164,-0.15295,1.0,-0.5,0.5,,1.0,0.0,0.0,0,0
2016,51.54559,0.005,-0.5,,-2.0,,-0.5,-2.0,-1.5,0,0
2017,51.52486,-0.04356,0.5,0.5,3.5,,1.0,1.0,0.0,0,0
2018,51.52925,-0.00498,0.5,,-0.5,,1.0,-1.5,0.5,0,0
2019,51.54538,-0.11634,1.0,3.5,0.5,,1.5,2.0,1.5,0,0
2020,51.57784,0.01573,1.0,,0.0,,1.0,2.0,1.0,0,0
2021,51.49829,-0.21676,-0.5,-0.5,5.5,,0.0,1.0,0.0,0,0
2022,51.54665,-0.08863,0.5,-1.0,0.0,,0.0,-1.0,-1.0,0,0
2023,51.58221,0.05433,-1.0,,1.0,,0.0,-1.0,-1.0,0,0
2024,51.43229,-0.15363,1.5,1.0,-3.5,-3.5,1.0,1.5,1.5,0,0
2025,51.41591,-0.16355,-0.5,2.0,-2.0,-1.5,-1.0,0.0,-0.5,0,0
2026,51.47884,-0.17921,-0.5,1.5,2.5,4.5,-1.0,-1.0,0.0,0,0
2027,51.46246,-0.18913,-1.0,-0.5,0.0,-1.0,0.0,-0.5,-1.0,0,0
2028,51.51137,-0.16395,1.0,1.0,0.5,,1.0,-1.0,-1.0,0,0
2029,51.45175,-0.19114,0.5,1.0,-4.0,-1.0,0.0,0.5,0.5,0,0
2030,51.51266,-0.13625,-0.5,0.0,3.5,,0.0,2.5,2.0,0,0
2031,51.49509,-0.05721,-1.0,1.0,1.5,,-0.5,0.0,0.5,0,0
2032,51.55789,-0.18958,0.0,-1.0,3.5,,-0.5,-0.5,-0.5,0,0
2033,51.55918,-0.16184,-2.0,2.0,1.0,,-2.0,-2.0,-2.0,0,0
2034,51.47157,-0.10738,0.0,-0.5,0.5,-0.5,-1.0,-0.5,0.5,0,0
2035,51.45075,-0.15588,-1.5,-2.5,0.0,-2.0,-0.5,0.0,0.0,0,0
2036,51.46109,-0.10479,-0.5,-1.0,-0.5,0.0,-0.5,-0.5,0.0,0,0
2037,51.54811,0.00204,1.0,,2.0,,1.5,-0.5,1.0,0,0
2038,51.52737,-0.04651,0.0,-2.0,-0.5,,0.0,0.0,0.5,0,0
2039,51.53177,-0.00793,0.0,,2.0,,0.0,-1.0,0.0,0,0
2040,51.54789,-0.1193,4.5,2.0,-1.0,,1.5,4.0,4.0,0,0
2041,51.58036,0.01278,4.5,,2.0,,2.5,5.0,4.0,0,0
2042,51.54916,-0.09159,0.0,-2.5,-0.5,,0.0,-2.0,-2.0,0,0
2043,51.56927,-0.11527,0.0,,1.5,,0.0,0.5,0.0,0,0
2044,51.58472,0.05138,0.5,,0.5,,0.5,-0.5,-0.5,0,0
2045,51.56484,-0.1539,-1.0,,-0.5,,-1.0,-0.5,-1.0,0,0
2046,51.57302,0.02625,0.5,,-3.5,,0.5,-2.0,0.0,0,0
2047,51.59057,0.06395,0.5,,2.0,,0.0,-0.5,0.0,0,0
2048,51.53815,-0.21504,-1.0,1.0,1.5,,-0.5,-1.5,-1.5,0,0
2049,51.43481,-0.15659,-1.0,-5.5,-8.5,-8.5,-1.5,-1.5,-1.0,0,0
2050,51.41842,-0.16651,1.0,-0.5,3.0,0.5,0.5,1.0,1.5,0,0
2051,51.48135,-0.18217,0.0,1.0,0.5,0.0,-1.5,0.0,0.0,0,0
2052,51.46497,-0.1921,1.5,4.5,7.0,3.5,0.0,1.0,1.0,0,0
2053,51.52565,-0.14181,-1.0,-1.0,-1.0,,-1.0,-2.0,-1.0,0,0
2054,51.51388,-0.16691,0.0,0.0,-0.5,,1.0,0.5,0.5,0,0
2055,51.51517,-0.13921,1.0,-1.0,-3.5,,-1.0,-2.5,-2.0,0,0
2056,51.56041,-0.19254,0.0,1.0,4.5,,-0.5,-1.0,-1.0,0,0
2057,51.56169,-0.1648,0.5,0.0,1.5,,0.5,2.5,2.5,0,0
2058,51.46612,-0.1107,0.0,-1.0,-1.5,-1.0,-0.5,1.0,0.0,0,0
2059,51.44846,-0.14831,-1.0,0.0,-1.0,-4.5,0.0,-0.5,0.0,0,0
2060,51.52507,-0.03894,2.0,1.5,-1.5,,2.5,0.0,1.0,0,0
2061,51.52632,-0.01126,-0.5,,-2.5,,0.5,2.0,0.5,0,0
2062,51.57805,0.02035,1.0,,-0.5,,0.0,0.0,0.0,0,0
2063,51.54686,-0.08401,-0.5,2.0,-2.5,,-0.5,-1.5,-1.0,0,0
2064,51.57928,0.04805,0.5,,-0.5,,0.5,0.5,0.5,0,0
2065,51.53585,-0.20745,0.0,1.0,-4.0,,-0.5,-0.5,-0.5,0,0
2066,51.41296,-0.16982,2.0,-1.5,3.5,1.5,2.0,3.5,4.0,0,0
2067,51.45951,-0.1954,0.5,-1.5,1.0,-0.5,0.5,1.0,0.0,0,0
2068,51.52335,-0.13423,-1.0,0.5,0.5,,-0.5,-1.5,-1.0,0,0
2069,51.54896,-0.03784,-0.5,,-1.0,,-1.0,-0.5,0.0,0,0
2070,51.51287,-0.13163,0.0,-0.5,1.0,,-0.5,-1.5,-1.0,0,0
2071,51.56654,-0.00016,-0.5,,0.0,,1.5,-0.5,1.5,0,0
2072,51.55939,-0.15722,2.0,3.5,1.0,,0.5,4.0,4.5,0,0
2073,51.5653,-0.02786,2.0,,0.5,,1.0,3.0,1.0,0,0
2074,51.46863,-0.11365,1.0,3.0,3.5,3.5,-1.5,-0.5,0.0,0,0
2075,51.45097,-0.15127,1.0,1.0,4.0,1.5,-0.5,-1.0,-2.0,0,0
2076,51.45226,-0.12359,-0.5,0.5,1.0,2.0,-1.0,-1.0,-1.0,0,0
2077,51.55838,-0.00515,-1.0,,-4.5,,-1.0,0.5,-0.5,0,0
2078,51.52758,-0.0419,0.5,-2.0,4.0,,0.0,0.5,0.0,0,0
2079,51.47805,-0.13932,1.0,-4.0,-2.0,1.0,1.5,0.5,-0.5,0,0
2080,51.52884,-0.01421,0.0,,-0.5,,1.0,0.5,1.0,0,0
2081,51.47676,-0.16701,1.0,-1.0,-2.0,0.0,-1.0,-1.0,-0.5,0,0
2082,51.58057,0.0174,0.0,,-2.0,,0.5,0.0,0.5,0,0
2083,51.54937,-0.08697,-1.5,1.0,-0.5,,-0.5,-0.5,-1.0,0,0
2084,51.5818,0.0451,-0.5,,1.0,,-0.5,-0.5,-0.5,0,0
2085,51.57024,0.08292,0.0,,0.5,,-1.0,0.0,0.0,0,0
2086,51.48875,-0.13731,1.0,-1.5,-3.0,,1.0,-0.5,0.5,0,0
2087,51.53837,-0.21042,-0.5,-1.0,1.5,,-1.0,1.0,1.0,0,0
2088,51.41547,-0.17278,-0.5,-0.5,1.5,3.5,-0.5,-1.5,-2.5,0,0
2089,51.49162,-0.1894,1.5,0.5,2.0,,1.5,0.0,0.5,0,0
2090,51.46202,-0.19837,0.5,-2.0,-1.0,-1.5,1.5,1.0,0.5,0,0
2091,51.52586,-0.13719,0.5,1.0,-1.0,,-1.0,2.0,1.5,0,0
2092,51.50505,-0.18574,1.0,-0.5,2.5,,4.0,2.0,1.5,0,0
2093,51.4422,-0.11177,1.0,0.0,-2.5,-2.0,-2.0,-0.5,0.0,0,0
2094,51.51538,-0.13459,0.0,0.5,1.0,,2.0,-0.5,-1.0,0,0
2095,51.50095,0.01363,3.0,3.0,4.5,,4.0,4.0,3.0,0,0
2096,51.56191,-0.16018,1.0,,1.5,,0.0,2.5,3.0,0,0
2097,51.4997,-0.01404,-2.0,2.0,-0.5,,-2.0,-1.5,-1.5,0,0
2098,51.46633,-0.10608,0.0,-0.5,1.5,-0.5,0.5,0.0,1.0,0,0
2099,51.44551,-0.15458,1.0,-2.0,-2.0,-4.0,-1.0,0.5,0.5,0,0
2100,51.44996,-0.11603,0.5,-0.5,3.0,4.0,0.5,0.0,0.0,0,0
2101,51.51018,-0.01661,2.0,1.0,2.0,,1.5,1.0,0.5,0,0
2102,51.55607,0.00242,2.0,,3.0,,1.0,-1.5,1.5,0,0
2103,51.52653,-0.00664,2.0,,-1.0,,1.5,2.5,0.5,0,0
2104,51.59211,-0.02047,0.5,,2.0,,1.0,1.0,1.5,0,0
2105,51.57949,0.05266,0.0,,0.5,,0.0,0.0,0.0,0,0
2106,51.53291,-0.21373,-0.5,2.5,-0.5,,1.5,-0.5,-0.5,0,0
2107,51.41317,-0.16521,1.0,1.5,1.5,1.5,1.5,0.0,1.0,0,0
2108,51.48932,-0.18182,-1.0,-2.5,-1.0,,-0.5,0.0,0.0,0,0
2109,51.45973,-0.19079,-1.5,-2.0,-0.5,1.0,-3.0,-2.0,-2.5,0,0
2110,51.52041,-0.14051,0.0,-0.5,3.5,,0.5,-0.5,0.0,0,0
2111,51.51206,-0.09174,-1.0,-0.5,-1.0,,-1.5,-2.0,-2.0,0,0
2112,51.54056,-0.10581,0.0,-0.5,2.0,,-0.5,0.5,0.0,0,0
2113,51.51078,-0.11943,-0.5,-2.5,1.0,,2.0,-2.5,-1.5,0,0
2114,51.50275,-0.17816,-0.5,-1.0,1.0,,0.5,-1.5,-0.5,0,0
2115,51.53758,-0.17048,-1.5,-0.5,0.5,,-1.0,-0.5,0.0,0,0
2116,51.46885,-0.10904,1.0,0.5,0.5,2.0,0.5,0.0,0.5,0,0
2117,51.53628,-0.19821,0.0,0.5,3.5,,0.5,0.0,0.0,0,0
2118,51.52275,-0.08972,1.0,-1.5,1.5,,2.0,0.5,0.5,0,0
2119,51.55394,-0.16053,0.0,-2.0,-3.0,,1.0,1.0,-0.5,0,0
2120,51.44802,-0.15754,1.0,-0.5,0.0,0.5,0.0,1.5,0.5,0,0
2121,51.55265,-0.18827,-0.5,0.0,-3.5,,0.0,-1.0,-2.0,0,0
2122,51.49327,-0.21083,-1.0,-1.5,-0.5,,-1.0,1.0,0.5,0,0
2123,51.45248,-0.11898,0.0,1.5,-1.0,-4.0,1.0,1.0,0.5,0,0
2124,51.55858,-0.00053,2.0,,1.5,,2.0,1.0,2.0,0,0
2125,51.50375,-0.21345,-0.5,0.0,1.0,,0.0,-1.5,-1.0,0,0
2126,51.53785,-0.0491,-1.0,1.5,3.5,,1.5,-1.5,-1.0,0,0
2127,51.52904,-0.00959,1.0,,-1.5,,-1.0,-0.5,-1.0,0,0
2128,51.5267,0.05627,-1.5,,-4.0,,-1.5,-1.0,-1.5,0,0
2129,51.57322,0.03087,0.5,,-3.5,,0.5,1.0,0.0,0,0
2130,51.582,0.04971,1.0,,-0.5,,1.0,1.0,1.0,0,0
2131,51.53542,-0.21669,1.0,-0.5,3.5,,-1.0,0.0,0.0,0,0
2132,51.51905,-0.22663,-1.0,-1.0,-4.0,,1.5,-2.0,-0.5,0,0
2133,51.45721,-0.18783,-0.5,0.0,-0.5,0.0,-1.5,-2.0,-1.5,0,0
2134,51.41569,-0.16817,-1.0,0.0,2.0,1.0,-0.5,-1.0,-0.5,0,0
2135,51.49184,-0.18478,-1.5,-1.5,-2.5,,0.0,0.0,0.0,0,0
2136,51.46224,-0.19375,-1.0,-0.5,3.0,0.0,2.0,1.0,0.5,0,0
2137,51.52292,-0.14347,0.0,0.5,0.0,,0.5,-0.5,-1.5,0,0
2138,51.53826,-0.09823,-1.0,0.0,-1.0,,-1.0,-1.5,-2.0,0,0
2139,51.50527,-0.18112,0.5,-2.0,6.5,,5.0,2.0,1.0,0,0
2140,51.50656,-0.15341,1.0,-2.0,1.0,,-1.5,-1.0,-1.0,0,0
2141,51.44573,-0.14997,-0.5,2.5,-4.0,-3.0,0.5,0.0,0.0,0,0
2142,51.44702,-0.12229,0.5,0.0,0.0,0.0,1.5,1.5,0.5,0,0
2143,51.55314,-0.00386,-1.5,,-2.5,,-1.5,-2.0,-1.0,0,0
2144,51.53555,-0.04153,-0.5,0.0,1.0,,0.0,1.5,1.5,0,0
2145,51.58206,-0.06704,1.0,,-0.5,,0.0,-2.0,-2.0,0,0
2146,51.57091,0.03844,-4.5,,-5.5,,-3.5,-4.0,-4.0,0,0
2147,51.57157,-0.12285,1.0,,4.0,,1.0,-1.0,-1.0,0,0
2148,51.5665,0.05818,0.5,,0.0,,0.0,0.0,0.0,0,0
2149,51.57533,0.01868,-1.0,,2.5,,-0.5,1.0,-1.5,0,0
2150,51.53312,-0.20911,-0.5,-2.0,-2.0,,-1.0,1.0,1.0,0,0
2151,51.51675,-0.21904,0.5,-1.5,1.0,,-0.5,0.0,-0.5,0,0
2152,51.48638,-0.18809,-1.5,3.0,-1.0,1.5,-2.0,0.0,0.0,0,0
2153,51.52062,-0.13589,0.0,1.0,-3.0,,1.5,1.0,1.0,0,0
2154,51.54077,-0.10119,0.0,4.0,2.0,,0.5,1.5,2.0,0,0
2155,51.49981,-0.18443,1.0,-1.5,2.0,,-0.5,0.0,0.5,0,0
2156,51.50426,-0.14583,0.0,3.5,-3.0,,-1.0,2.0,2.5,0,0
2157,51.54204,-0.07348,-0.5,-2.0,1.5,,0.0,0.0,-0.5,0,0
2158,51.47912,-0.11625,2.0,-0.5,-1.5,-2.5,1.0,6.0,7.0,0,0
2159,51.44824,-0.15292,0.5,-2.0,-2.0,-1.0,0.5,0.5,0.5,0,0
2160,51.44953,-0.12525,-0.5,-3.0,1.0,-2.5,-1.0,-1.0,-1.0,0,0
2161,51.55565,-0.00681,3.5,,8.5,,3.5,7.0,3.0,0,0
2162,51.53806,-0.04448,-1.5,,0.5,,0.0,-2.0,-3.0,0,0
2163,51.53931,-0.01679,3.0,,2.0,,1.5,2.0,-0.5,0,0
2164,51.58583,-0.04227,0.0,,-1.5,,0.0,0.0,0.5,0,0
2165,51.52691,0.06088,-1.5,,3.5,,-1.0,0.5,-1.0,0,0
2166,51.57343,0.03549,-0.5,,-0.5,,-1.0,-0.5,0.0,0,0
2167,51.57466,0.06318,1.0,,2.0,,0.5,0.5,0.5,0,0
2168,51.53564,-0.21207,1.0,0.0,0.5,,1.5,0.5,0.5,0,0
2169,51.51926,-0.222,-0.5,0.0,2.5,,0.0,0.5,1.0,0,0
2170,51.48889,-0.19105,-2.0,0.0,0.0,,-1.5,-0.5,-0.5,0,0
2171,51.56006,-0.02657,-0.5,,10.5,,-0.5,2.0,1.0,1,0
2172,51.47251,-0.20098,-1.0,-0.5,-3.0,-1.0,0.0,-1.0,-1.0,0,0
2173,51.55126,-0.04541,1.5,,1.5,,2.0,2.0,2.5,0,0
2174,51.52314,-0.13885,0.5,-1.0,-5.0,,-0.5,-0.5,-1.5,0,0
